Gemeindekennziffer_lang;Gemeindekennziffer_kurz;Bundesland_Code;Kreis_Code;Gemeinde_Name
120672010;0672010;12;067;Grünheide (Mark)
120672055;0672055;12;067;Grunow-Dammendorf
120672375;0672375;12;067;Jacobsdorf
120672885;0672885;12;067;Langewahl
120672925;0672925;12;067;Lawitz
120673245;0673245;12;067;Mixdorf
120673365;0673365;12;067;Müllrose, Stadt
120673385;0673385;12;067;Neißemünde
120673575;0673575;12;067;Neuzelle
120673975;0673975;12;067;Ragow-Merz
120674085;0674085;12;067;Rauen
120674135;0674135;12;067;Reichenwalde
120674260;0674260;12;067;Rietz-Neuendorf
120674385;0674385;12;067;Schlaubetal
120674400;0674400;12;067;Schöneiche bei Berlin
120674585;0674585;12;067;Siehdichum
120674695;0674695;12;067;Spreenhagen
120674735;0674735;12;067;Steinhöfel
120674810;0674810;12;067;Storkow (Mark), Stadt
120674930;0674930;12;067;Tauche
120675085;0675085;12;067;Vogelsang
120675205;0675205;12;067;Wendisch Rietz
120675285;0675285;12;067;Wiesenau
120675440;0675440;12;067;Woltersdorf
120675525;0675525;12;067;Ziltendorf
120680525;0680525;12;068;Breddin
120680725;0680725;12;068;Dabergotz
120681095;0681095;12;068;Dreetz
120681170;0681170;12;068;Fehrbellin
120681810;0681810;12;068;Heiligengrabe
120681885;0681885;12;068;Herzberg (Mark)
120682640;0682640;12;068;Kyritz, Stadt
120682805;0682805;12;068;Lindow (Mark), Stadt
120683065;0683065;12;068;Märkisch Linden
120683200;0683200;12;068;Neuruppin, Stadt
120683245;0683245;12;068;Neustadt (Dosse), Stadt
120683530;0683530;12;068;Rheinsberg, Stadt
120683725;0683725;12;068;Rüthnick
120684095;0684095;12;068;Sieversdorf-Hohenofen
120684135;0684135;12;068;Storbeck-Frankendorf
120684175;0684175;12;068;Stüdenitz-Schönermark
120684255;0684255;12;068;Temnitzquell
120684265;0684265;12;068;Temnitztal
120684375;0684375;12;068;Vielitzsee
120684525;0684525;12;068;Walsleben
120684680;0684680;12;068;Wittstock/Dosse, Stadt
120684770;0684770;12;068;Wusterhausen/Dosse
120685015;0685015;12;068;Zernitz-Lohm
120690170;0690170;12;069;Beelitz, Stadt
120690185;0690185;12;069;Beetzsee
120690195;0690195;12;069;Beetzseeheide
120690200;0690200;12;069;Bad Belzig, Stadt
120690285;0690285;12;069;Bensdorf
120690525;0690525;12;069;Borkheide
120690565;0690565;12;069;Borkwalde
120690765;0690765;12;069;Brück, Stadt
120690895;0690895;12;069;Buckautal
120692165;0692165;12;069;Golzow
120692245;0692245;12;069;Görzke
120692325;0692325;12;069;Gräben
120692490;0692490;12;069;Groß Kreutz (Havel)
120692705;0692705;12;069;Havelsee, Stadt
120693040;0693040;12;069;Kleinmachnow
120693060;0693060;12;069;Kloster Lehnin
120693455;0693455;12;069;Linthe
120693970;0693970;12;069;Michendorf
120694025;0694025;12;069;Mühlenfließ
120694485;0694485;12;069;Niemegk, Stadt
120694540;0694540;12;069;Nuthetal
120694605;0694605;12;069;Päwesin
120694705;0694705;12;069;Planebruch
120694745;0694745;12;069;Planetal
120694855;0694855;12;069;Rabenstein/Fläming
120695375;0695375;12;069;Rosenau
120695415;0695415;12;069;Roskow
120695900;0695900;12;069;Schwielowsee
120695960;0695960;12;069;Seddiner See
120696040;0696040;12;069;Stahnsdorf
120696160;0696160;12;069;Teltow, Stadt
120696320;0696320;12;069;Treuenbrietzen, Stadt
120696485;0696485;12;069;Wenzlow
120696560;0696560;12;069;Werder (Havel), Stadt
120696650;0696650;12;069;Wiesenburg/Mark
120696805;0696805;12;069;Wollin
120696885;0696885;12;069;Wusterwitz
120696965;0696965;12;069;Ziesar, Stadt
120700085;0700085;12;070;Bad Wilsnack, Stadt
120700285;0700285;12;070;Berge
120700525;0700525;12;070;Breese
120700605;0700605;12;070;Cumlosen
120700965;0700965;12;070;Gerdshagen
120701250;0701250;12;070;Groß Pankow (Prignitz)
120701455;0701455;12;070;Gülitz-Reetz
120701490;0701490;12;070;Gumtow
120701535;0701535;12;070;Halenbeck-Rohlsdorf
120701730;0701730;12;070;Karstädt
120702225;0702225;12;070;Kümmernitztal
120702365;0702365;12;070;Lanz
120702415;0702415;12;070;Legde/Quitzöbel
120702445;0702445;12;070;Lenzen (Elbe), Stadt
120702465;0702465;12;070;Lenzerwische
120702665;0702665;12;070;Marienfließ
120702805;0702805;12;070;Meyenburg, Stadt
120702960;0702960;12;070;Perleberg, Stadt
120703005;0703005;12;070;Pirow
120703020;0703020;12;070;Plattenburg
120703160;0703160;12;070;Pritzwalk, Stadt
120703255;0703255;12;070;Putlitz, Stadt
120703485;0703485;12;070;Rühstädt
120703935;0703935;12;070;Triglitz
120704165;0704165;12;070;Weisen
120704240;0704240;12;070;Wittenberge, Stadt
120710285;0710285;12;071;Briesen/Brjazyna
120710325;0710325;12;071;Burg (Spreewald)/Bórkowy (Błota)
120710415;0710415;12;071;Dissen-Striesow/Dešno-Strjažow
120710445;0710445;12;071;Döbern/Derbno, Stadt
120710525;0710525;12;071;Drachhausen/Hochoza
120710570;0710570;12;071;Drebkau/Drjowk, Stadt
120710605;0710605;12;071;Drehnow/Drjenow
120710745;0710745;12;071;Felixsee/Feliksowy Jazor
120710760;0710760;12;071;Forst (Lausitz)/Baršć (Łužyca), Stadt
120711535;0711535;12;071;Groß Schacksdorf-Simmersdorf
120711600;0711600;12;071;Guben, Stadt
120711645;0711645;12;071;Guhrow/Góry
120711765;0711765;12;071;Heinersbrück/Móst
120711895;0711895;12;071;Jämlitz-Klein Düben
120711935;0711935;12;071;Jänschwalde/Janšojce
120712440;0712440;12;071;Kolkwitz/Gołkojce
120712945;0712945;12;071;Neiße-Malxetal/Dolina Nysa-Małksa
120713010;0713010;12;071;Neuhausen/Spree / Kopańce/Sprjewja
120713045;0713045;12;071;Peitz/Picnjo, Stadt
120713370;0713370;12;071;Schenkendöbern/Derbno
120713415;0713415;12;071;Schmogrow-Fehrow/Smogorjow-Prjawoz
120713720;0713720;12;071;Spremberg/Grodk, Stadt
120713845;0713845;12;071;Tauer/Turjej
120713865;0713865;12;071;Teichland/Gatojce
120713925;0713925;12;071;Tschernitz/Cersk
120714015;0714015;12;071;Turnow-Preilack/Turnow-Pśiłuk
120714080;0714080;12;071;Welzow/Wjelcej, Stadt
120714125;0714125;12;071;Werben/Wjerbno
120714145;0714145;12;071;Wiesengrund/Łukojce
120720020;0720020;12;072;Am Mellensee
120720140;0720140;12;072;Baruth/Mark, Stadt
120720170;0720170;12;072;Blankenfelde-Mahlow
120720535;0720535;12;072;Dahme/Mark, Stadt
120720555;0720555;12;072;Dahmetal
120721200;0721200;12;072;Großbeeren
120721575;0721575;12;072;Ihlow
120721690;0721690;12;072;Jüterbog, Stadt
120722320;0722320;12;072;Luckenwalde, Stadt
120722400;0722400;12;072;Ludwigsfelde, Stadt
120722970;0722970;12;072;Niedergörsdorf
120722985;0722985;12;072;Niederer Fläming
120723120;0723120;12;072;Nuthe-Urstromtal
120723400;0723400;12;072;Rangsdorf
120724260;0724260;12;072;Trebbin, Stadt
120724770;0724770;12;072;Zossen, Stadt
120730080;0730080;12;073;Angermünde, Stadt
120730690;0730690;12;073;Boitzenburger Land
120730855;0730855;12;073;Brüssow, Stadt
120730935;0730935;12;073;Carmzow-Wallmow
120730975;0730975;12;073;Casekow
120731575;0731575;12;073;Flieth-Stegelitz
120731895;0731895;12;073;Gartz (Oder), Stadt
120732015;0732015;12;073;Gerswalde
120732165;0732165;12;073;Göritz
120732255;0732255;12;073;Gramzow
120732615;0732615;12;073;Grünow
120733095;0733095;12;073;Hohenselchow-Groß Pinnow
120733840;0733840;12;073;Lychen, Stadt
120733935;0733935;12;073;Mescherin
120733965;0733965;12;073;Milmersdorf
120734045;0734045;12;073;Mittenwalde
120734290;0734290;12;073;Nordwestuckermark
120734305;0734305;12;073;Oberuckersee
120734405;0734405;12;073;Pinnow
120734520;0734520;12;073;Prenzlau, Stadt
120734585;0734585;12;073;Randowtal
120734905;0734905;12;073;Schenkenberg
120735205;0735205;12;073;Schönfeld
120735325;0735325;12;073;Schwedt/Oder, Stadt
120735655;0735655;12;073;Tantow
120735695;0735695;12;073;Temmen-Ringenwalde
120735720;0735720;12;073;Templin, Stadt
120735785;0735785;12;073;Uckerfelde
120735790;0735790;12;073;Uckerland
120736455;0736455;12;073;Zichow
130009989;0009989;13;000;gemeindefreies Gebiet M-V
130009999;0009999;13;000;Küstengewässer einschl. Anteil am Festlandsockel
130030000;0030000;13;003;Rostock, Hanse- und Universitätsstadt
130040000;0040000;13;004;Schwerin, Landeshauptstadt
130710015;0710015;13;071;Alt Schwerin
130710025;0710025;13;071;Altenhagen
130710035;0710035;13;071;Altenhof
130710045;0710045;13;071;Altentreptow, Stadt
130710055;0710055;13;071;Ankershagen, Schliemanngemeinde
130710065;0710065;13;071;Bartow
130710075;0710075;13;071;Basedow
130710085;0710085;13;071;Beggerow
130710095;0710095;13;071;Beseritz
130710105;0710105;13;071;Blankenhof
130710115;0710115;13;071;Blankensee
130710125;0710125;13;071;Blumenholz
130710135;0710135;13;071;Bollewick
130710145;0710145;13;071;Borrentin
130710155;0710155;13;071;Bredenfelde
130710165;0710165;13;071;Breesen
130710185;0710185;13;071;Briggow
130710195;0710195;13;071;Brunn
130710205;0710205;13;071;Buchholz
130710215;0710215;13;071;Burg Stargard, Stadt
130710225;0710225;13;071;Burow
130710235;0710235;13;071;Bütow
130710255;0710255;13;071;Carpin
130710265;0710265;13;071;Cölpin
130710270;0710270;13;071;Dargun, Stadt
130710285;0710285;13;071;Datzetal
130710290;0710290;13;071;Demmin, Hansestadt
130710325;0710325;13;071;Faulenrost
130710330;0710330;13;071;Feldberger Seenlandschaft
130710345;0710345;13;071;Fincken
130710355;0710355;13;071;Friedland, Stadt
130710365;0710365;13;071;Fünfseen
130710375;0710375;13;071;Galenbeck
130710395;0710395;13;071;Gielow
130710415;0710415;13;071;Gnevkow
130710425;0710425;13;071;Godendorf
130710435;0710435;13;071;Göhren-Lebbin
130710445;0710445;13;071;Golchen
130710455;0710455;13;071;Gotthun
130710475;0710475;13;071;Grabowhöfe
130710485;0710485;13;071;Grammentin
130710495;0710495;13;071;Grapzow
130710505;0710505;13;071;Grischow
130710535;0710535;13;071;Groß Kelle
130710545;0710545;13;071;Groß Miltzow
130710555;0710555;13;071;Groß Nemerow
130710565;0710565;13;071;Groß Plasten
130710575;0710575;13;071;Groß Teetzleben
130710585;0710585;13;071;Grünow
130710595;0710595;13;071;Gültz
130710605;0710605;13;071;Gülzow
130710635;0710635;13;071;Hohen Wangelin
130710645;0710645;13;071;Hohenbollentin
130710655;0710655;13;071;Hohenmocker
130710665;0710665;13;071;Hohenzieritz
130710675;0710675;13;071;Holldorf
130710685;0710685;13;071;Ivenack
130710695;0710695;13;071;Jabel
130710705;0710705;13;071;Jürgenstorf
130710715;0710715;13;071;Kargow
130710725;0710725;13;071;Kentzlin
130710735;0710735;13;071;Kieve
130710745;0710745;13;071;Kittendorf
130710755;0710755;13;071;Klein Vielen
130710765;0710765;13;071;Kletzin
130710775;0710775;13;071;Klink
130710785;0710785;13;071;Klocksin
130710795;0710795;13;071;Knorrendorf
130710805;0710805;13;071;Kratzeburg
130710815;0710815;13;071;Kriesow
130710835;0710835;13;071;Kublank
130710845;0710845;13;071;Kummerow, Seegemeinde
130710875;0710875;13;071;Lärz
130710885;0710885;13;071;Leizen
130710895;0710895;13;071;Lindenberg
130710905;0710905;13;071;Lindetal
130710925;0710925;13;071;Malchin, Stadt
130710935;0710935;13;071;Malchow, Inselstadt
130710965;0710965;13;071;Meesiger
130710975;0710975;13;071;Melz
130710995;0710995;13;071;Mirow, Stadt
130711005;0711005;13;071;Möllenbeck
130711015;0711015;13;071;Möllenhagen
130711025;0711025;13;071;Mölln
130711035;0711035;13;071;Moltzow
130711045;0711045;13;071;Neddemin
130711055;0711055;13;071;Neetzka
130711070;0711070;13;071;Neubrandenburg, Vier-Tore-Stadt
130711085;0711085;13;071;Neuenkirchen
130711095;0711095;13;071;Neukalen, Peenestadt
130711100;0711100;13;071;Neustrelitz, Residenzstadt
130711115;0711115;13;071;Neverin
130711125;0711125;13;071;Nossendorf
130711135;0711135;13;071;Nossentiner Hütte
130711155;0711155;13;071;Penzlin, Stadt
130711175;0711175;13;071;Pragsdorf
130711185;0711185;13;071;Priborn
130711195;0711195;13;071;Priepert
130711205;0711205;13;071;Pripsleben
130711225;0711225;13;071;Rechlin
130711235;0711235;13;071;Ritzerow
130711245;0711245;13;071;Röbel/Müritz, Stadt
130711255;0711255;13;071;Röckwitz
130711275;0711275;13;071;Rosenow
130711285;0711285;13;071;Sarow
130711305;0711305;13;071;Schönbeck
130711315;0711315;13;071;Schönfeld
130711325;0711325;13;071;Schönhausen
130711335;0711335;13;071;Schwarz
130711355;0711355;13;071;Siedenbollentin
130711365;0711365;13;071;Siedenbrünzow
130711375;0711375;13;071;Sietow
130711385;0711385;13;071;Silz
130711395;0711395;13;071;Sommersdorf
130711405;0711405;13;071;Sponholz
130711415;0711415;13;071;Staven
130711425;0711425;13;071;Stavenhagen, Reuterstadt, Stadt
130711435;0711435;13;071;Stuer
130711445;0711445;13;071;Torgelow am See
130711455;0711455;13;071;Trollenhagen
130711465;0711465;13;071;Tützpatz
130711475;0711475;13;071;Userin
130711485;0711485;13;071;Utzedel
130711505;0711505;13;071;Verchen
130711535;0711535;13;071;Voigtsdorf
130711545;0711545;13;071;Vollrathsruhe
130711555;0711555;13;071;Walow
130711560;0711560;13;071;Waren (Müritz), Stadt
130711575;0711575;13;071;Warrenzin
130711585;0711585;13;071;Werder
130711595;0711595;13;071;Wesenberg, Stadt
130711605;0711605;13;071;Wildberg
130711615;0711615;13;071;Woggersin
130711625;0711625;13;071;Wokuhl-Dabelow
130711635;0711635;13;071;Wolde
130711645;0711645;13;071;Woldegk, Windmühlenstadt
130711665;0711665;13;071;Wulkenzin
130711675;0711675;13;071;Wustrow
130711695;0711695;13;071;Zettemin
130711705;0711705;13;071;Zirzow
130711715;0711715;13;071;Zislow
130711725;0711725;13;071;Peenehagen
130711735;0711735;13;071;Kuckssee
130711745;0711745;13;071;Schloen-Dratow
130711755;0711755;13;071;Eldetal
130711765;0711765;13;071;Südmüritz
130720015;0720015;13;072;Admannshagen-Bargeshagen
130720025;0720025;13;072;Alt Bukow
130720035;0720035;13;072;Alt Sührkow
130720045;0720045;13;072;Altkalen
130720055;0720055;13;072;Am Salzhaff
130720060;0720060;13;072;Bad Doberan, Stadt
130720075;0720075;13;072;Bartenshagen-Parkentin
130720085;0720085;13;072;Bastorf
130720095;0720095;13;072;Baumgarten
130720105;0720105;13;072;Behren-Lübchin
130720115;0720115;13;072;Benitz
130720125;0720125;13;072;Bentwisch
130720135;0720135;13;072;Bernitt
130720145;0720145;13;072;Biendorf
130720155;0720155;13;072;Blankenhagen
130720175;0720175;13;072;Börgerende-Rethwisch, Ostseebad
130720185;0720185;13;072;Bröbberow
130720195;0720195;13;072;Broderstorf
130720205;0720205;13;072;Bützow, Stadt
130720215;0720215;13;072;Cammin
130720225;0720225;13;072;Carinerland
130720235;0720235;13;072;Dahmen
130720245;0720245;13;072;Dalkendorf
130720265;0720265;13;072;Dobbin-Linstow
130720275;0720275;13;072;Dolgen am See
130720285;0720285;13;072;Dreetz
130720290;0720290;13;072;Dummerstorf
130720305;0720305;13;072;Elmenhorst/Lichtenhagen
130720315;0720315;13;072;Finkenthal
130720325;0720325;13;072;Gelbensande
130720335;0720335;13;072;Glasewitz
130720345;0720345;13;072;Gnewitz
130720355;0720355;13;072;Gnoien, Warbelstadt
130720360;0720360;13;072;Graal-Müritz, Ostseeheilbad
130720375;0720375;13;072;Grammow
130720385;0720385;13;072;Groß Roge
130720395;0720395;13;072;Groß Schwiesow
