"gemeinde_kennziffer";"name_stadt_gemeinde";"geoschluessel_stellen";"metrik";"l_untergrenze";"exponierte";"l_zentral";"bundesland_code";"quelle";"kartierungsumfang";"datenquelle";"gemeinde_bezeichnung";"gemeinde_kennzeichnung";"bevoelkerung";"flaeche"
"03458005";"Ganderkesee";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Ganderkesee";"Kreisangehörige Gemeinde";"31494";"13844"
"03458005";"Ganderkesee";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Ganderkesee";"Kreisangehörige Gemeinde";"31494";"13844"
"03241005";"Garbsen, Stadt";"8";"lden";"55";"14600";"57";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lden";"60";"4200";"62";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lden";"65";"2400";"67";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lden";"70";"1300";"72";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lden";"75";"300";"77";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lnight";"50";"9200";"52";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lnight";"55";"2900";"57";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lnight";"60";"1400";"62";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lnight";"65";"400";"67";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03241005";"Garbsen, Stadt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Garbsen, Stadt";"Stadt";"59903";"7949"
"03353011";"Garlstorf";"8";"lden";"55";"600";"57";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lden";"60";"200";"62";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lnight";"50";"400";"52";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03353011";"Garlstorf";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Garlstorf";"Kreisangehörige Gemeinde";"1120";"1688"
"03453008";"Garrel";"8";"lden";"55";"200";"57";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lden";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lden";"65";"100";"67";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lnight";"50";"100";"52";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lnight";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03453008";"Garrel";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Garrel";"Kreisangehörige Gemeinde";"15152";"11339"
"03454014";"Geeste";"8";"lden";"55";"400";"57";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lden";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lnight";"50";"200";"52";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03454014";"Geeste";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Geeste";"Kreisangehörige Gemeinde";"12129";"13311"
"03352062";"Geestland, Stadt";"8";"lden";"55";"300";"57";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lden";"60";"300";"62";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lden";"65";"300";"67";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lnight";"50";"300";"52";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lnight";"55";"300";"57";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lnight";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03352062";"Geestland, Stadt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Geestland, Stadt";"Stadt";"31093";"35656"
"03241006";"Gehrden, Stadt";"8";"lden";"55";"200";"57";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lden";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lden";"65";"100";"67";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lnight";"50";"100";"52";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lnight";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lnight";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03241006";"Gehrden, Stadt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gehrden, Stadt";"Stadt";"15301";"4327"
"03459019";"Georgsmarienhütte, Stadt";"8";"lden";"55";"1700";"57";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lden";"60";"800";"62";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lden";"65";"500";"67";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lden";"70";"200";"72";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lden";"75";"100";"77";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lnight";"50";"1000";"52";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lnight";"55";"700";"57";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lnight";"60";"200";"62";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lnight";"65";"100";"67";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03459019";"Georgsmarienhütte, Stadt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Georgsmarienhütte, Stadt";"Stadt";"31244";"5549"
"03358501";"Gfb. Osterheide";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03358501";"Gfb. Osterheide";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Osterheide, gemfr. Bezirk";"gemeindefreies Gebiet, bewohnt";"209";"17867"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03159501";"Gfg. Harz (Landkreis Göttingen)";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Göttingen), gemfr. Geb.";"gemeindefreies Gebiet, unbewohnt";"0";"26785"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03153504";"Gfg. Harz-Landkreis Goslar";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Harz (Landkreis Goslar), gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"37239"
"03154502";"Gfg. Helmstedt";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154502";"Gfg. Helmstedt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Helmstedt, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1873"
"03154504";"Gfg. Mariental";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lnight";"50";"0";"52";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lnight";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03154504";"Gfg. Mariental";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Mariental, gemfr. Gebiet";"gemeindefreies Gebiet, unbewohnt";"0";"1586"
"03159014";"Gieboldehausen, Flecken";"8";"lden";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lden";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lnight";"50";"100";"52";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lnight";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lnight";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03159014";"Gieboldehausen, Flecken";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gieboldehausen, Flecken";"Kreisangehörige Gemeinde";"3750";"1985"
"03254017";"Giesen";"8";"lden";"55";"900";"57";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lden";"60";"200";"62";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lden";"65";"200";"67";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lden";"70";"100";"72";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lnight";"50";"400";"52";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lnight";"55";"200";"57";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lnight";"60";"200";"62";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03254017";"Giesen";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Giesen";"Kreisangehörige Gemeinde";"9382";"3400"
"03151009";"Gifhorn, Stadt";"8";"lden";"55";"2200";"57";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lden";"60";"400";"62";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lden";"65";"100";"67";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lden";"75";"0";"77";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lnight";"50";"800";"52";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lnight";"55";"100";"57";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lnight";"60";"100";"62";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lnight";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03151009";"Gifhorn, Stadt";"8";"lnight";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gifhorn, Stadt";"Stadt";"42726";"10540"
"03159015";"Gleichen";"8";"lden";"55";"0";"57";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03159015";"Gleichen";"8";"lden";"60";"0";"62";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03159015";"Gleichen";"8";"lden";"65";"0";"67";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
"03159015";"Gleichen";"8";"lden";"70";"0";"72";"03";"Straße";"major";"Bundesland";"Gleichen";"Kreisangehörige Gemeinde";"8663";"12925"
